EduID,Name,Phone1,Phone2,Phone3,Phone4,Phone5,Street Address,Locality,Pincode,City,Country,Mail,Website,Person to Contact,Working Hours,Services Offered,Details,Images URL,Keywords
182685,Malhotra Commerce Classes,9905435878,,,,,,Rampur Lane,801814,patna,India,,http://www.orkut.co.in/Main#Community?cmm=99895893,,,"Commerce Tuitions (11th & 12th STD) , ",,,
182686,JEE Classes Study Center,9234180135,,,,,1st Floor,Rajendra Nagar,800016,patna,India,,http://www.jeeclasses.com,,,"IIT-JEE Coaching , ",,,
182687,Bansal Tutorials Pvt. Ltd.,8521971100, 9234000790,,,,"No. 202, 2nd Floor",Boring Road,800001,patna,India,,http://www.bansaltutorials.com,,,"Big Data Analytics Online Training , R Analytics Online Training , IIT-JEE Coaching , ",,,
182688,Mahesh Tutorial,9905011617,,,,,No. 614,Boring Road,800001,patna,India,,http://www.mteducare.com,,,"Language Development Coaching , ",,,
182689,Climax Institute Pvt. Ltd.,9431432606, 9801096977,,,,No. 9,Kankarbagh,800020,patna,India,,http://www.climaxinstitute.com,Katendra Singh,,"CAT Coaching , Banking Tuitions , GMAT Coaching , SSB & NDA Coaching , ",,,
182690,Newton Tutorials Pvt. Ltd.,0612 - 6570576, 9955320074, 9234369652,,,No. SK-31,Kankarbagh,800002,patna,India,,http://www.newtontutorials.com,,,"Big Data Analytics Online Training , R Analytics Online Training , Chartered Accountant Coaching , Banking Tuitions , CBSE Tuitions for Maths , CBSE Tuitions for Physics , CBSE Tuitions for Chemistry , Language Development Coaching , ",,,"Language Development Coaching , R Analytics Online Training , "
182691,Pandit Sheel Bhadra Yajee Memorial Vocational Training Institute,9006564666,,,,,,Bakhtiyarpur,800020,patna,India,,http://www.sbymvti.com,,,"Technical and Vocational Education and Training (TVET) , ",,,
182692,Brilliant Science Coaching Pvt. Ltd.,0612 - 3212004, 0612 - 3212005, 0612 - 3212005, 9386806851, 9386806852,,Boring Road,800001,patna,India,info@brilliantjunior.com,http://www.brilliantsciencecoaching.com,,,"Computer Science Tuitions (11th & 12th STD) , ",,,
182693,Bihar Knowledge Society,0612 - 2545159,,,,,4th & 5th Floor,Bailey Road,800001,patna,India,bkc.patna@gmail.com,http://www.biharonline.gov.in,,Monday - Saturday: 10 AM - 6 PM,"Corporate Training Providers , Technical and Vocational Education and Training (TVET) , Personality Development Training , Soft Skills Training , ",,,
182694,The Council For Civil Service,9835876750, 9334808890,,,,2nd Floor & 3rd Floor,Naya Tola,800004,patna,India,,http://www.thecouncileducation.com,,,"Big Data Analytics Online Training , R Analytics Online Training , CAT Coaching , GRE Coaching , SAT Coaching , ",,,
182695,Manthan Classes,8294722722, 7209237597,,,,1st Floor,Boring Road,800001,patna,India,admin@manthanclasses.co.in,http://www.manthanclasses.co.in,,,"IIT-JEE Coaching , ",,,
182696,American Academy of English Language Pvt. Ltd.,9308113236,,,,,No. 1,Boring Road,800001,patna,India,,http://www.americanacademy.in,,,"Big Data Analytics Online Training , R Analytics Online Training , Spoken English Classes , ",,,
182697,Sanjay Saraf Educational Institute,9308889619,,,,,1st Floor,Exhibition Road,800001,patna,India,patna@ssei.net.in,http://www.ssei.co.in,Pankaj Chaudhary,Monday - Sunday: 7 AM - 8 PM,"CACPT Coaching , CS Coaching , Chartered Accountant Coaching , ",,,
182698,Paradise Institute,0612 - 2683500, 0612 - 6530666, 9939592298, 9771492795,,,Rajendra Nagar,800016,patna,India,,http://www.paradiseiitjee.org,,,"Engineering Tuitions , Mechanical Engineering Tuitions , Aerospace Engineering Tuitions , Biomedical Engineering Tuitions , Biomechanical Engineering Tuitions , Automotive Engineering Tuitions , Civil Engineering Tuitions , Architectural Engineering Tuitions , Electrical Engineering Tuitions , IT & Computer Science Engineering Tuitions , Robotics Engineering Tuitions , Microelectronic Engineering Tuitions , Chemical Engineering Tuitions , Environmental Engineering Tuitions , Materials Science Engineering Tuitions , Agricultural Engineering Tuitions , Engineering Tuitions - Other Branches , Engineering Physics Tuitions , Biotechnology Engineering Tuitions , Genetic Engineering Tuitions , Engineering Chemistry Tuitions , Mechatronics Engineering Tuitions , Software Engineering Tuitions , Electronics & Communication Engineering Tuitions , Instrumentation Technology Engineering Tuitions , Telecommunication Engineering Tuitions , Industrial & Production Engineering Tuitions , Medical Entrance Coaching , IIT-JEE Coaching , ",,,"Biomedical Engineering Tuitions , Biotechnology Engineering Tuitions , Chemical Engineering Tuitions , Civil Engineering Tuitions , Electrical Engineering Tuitions , Electronics & Communication Engineering Tuitions , Engineering Chemistry Tuitions , Engineering Physics Tuitions , Engineering Tuitions - Other Branches , Environmental Engineering Tuitions , Genetic Engineering Tuitions , IIT-JEE Coaching , Industrial & Production Engineering Tuitions , Instrumentation Technology Engineering Tuitions , IT & Computer Science Engineering Tuitions , Materials Science Engineering Tuitions , Mechanical Engineering Tuitions , Mechatronics Engineering Tuitions , Medical Entrance Coaching , Microelectronic Engineering Tuitions , Robotics Engineering Tuitions , Software Engineering Tuitions , Telecommunication Engineering Tuitions , "
182699,Niks Academy,+91 731 3368835,,,,,Rajiv Gandhi Circle,A.B. Road,452017,patna,India,info@niksacademy.com,http://www.niksacademy.com,Nikhil,Monday - Sunday: 2 PM - 9 PM,"Defence/Police Exam Coaching , CDS Exam Coaching , Army Coaching , Navy Coaching , AFCAT Coaching , ACC Coaching , Coast Guard Exam Coaching , SSB & NDA Coaching , ","The NIKS ACADEMY is a SSB training & personality enhancement Institute committed to youth empowerment. The Institute is located in Indore, with a sprawling campus. The uniqueness of the Institute accrues from its outdoor layout of obstacles, including all types of Leaderless Group Tasks, Command Tasks, and Group Obstacle Race & Individual Obstacles. In order to infuse realizing into training, the dimension of all these obstacles has been precisely calibrated to those existing in various SSBs. The trainer comprises of dedicated retired army officers. These highly experienced, senior Army officers have been assessors and members of Services Selection Boards for protracted period of time.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1...MOHIT-PRAJAPATIAJINKYA-KHERPRITISH-MEHTA-nggid0252-ngg0dyn-91x68-00f0w010c011r110f110r010t010-131c55ff-1c26-4660-902a-6bf0b64d6381.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/2-nggid03174-ngg0dyn-91x68-00f0w010c011r110f110r010t010-784305ad-31b8-4c5d-9582-596461bfbce6.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/3-nggid03167-ngg0dyn-91x68-00f0w010c011r110f110r010t010-5f6c4bde-486e-47cd-b1e8-3f305197f8d5.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/26-jan-2012-my-photu-nggid03118-ngg0dyn-91x68-00f0w010c011r110f110r010t010-9d7ccc90-fa3a-4e95-a3db-8378ef2ea2cc.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/15072010099-nggid0223-ngg0dyn-91x68-00f0w010c011r110f110r010t010-7032aea5-f271-43f6-86df-360c3103584b.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/23102010039-nggid015-ngg0dyn-91x68-00f0w010c011r110f110r010t010-a0de99cc-84f8-490d-a7e9-0bea58f073cc.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/a1-nggid03162-ngg0dyn-91x68-00f0w010c011r110f110r010t010-ef76a281-29b2-45ac-b11f-52bec42c0113.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/abts-f7589124-6bbe-4d04-82d3-a28923ddbf34.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/air1-1500x400_c2-081306f3-1639-44cd-8d81-1785dbbf9709.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/IMG_0318-nggid0239-ngg0dyn-91x68-00f0w010c011r110f110r010t010-51b553f3-a983-4cae-b996-db4ef57d9bb4.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/img1-1272d172-40a7-4bd3-9bbd-e6d0eae0162c.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/img2-8a46d71e-72ff-499c-94b6-433f6805c72d.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/img3-e1cf76ed-9805-409b-a066-0201687698ea.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/navy1-1500x400_c3-85332931-be88-46ed-8464-460c45853ecb.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/navy1-1500x400_c-12-379bdb0a-3f81-41bc-b39a-13e7f8e16d32.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/nws-09b1a072-3ba7-43e6-9d9a-0885e8ed02c7.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/v-555982b1-de9b-48d1-a1b1-bf59c721af5b.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1...MOHIT-PRAJAPATIAJINKYA-KHERPRITISH-MEHTA-nggid0252-ngg0dyn-91x68-00f0w010c011r110f110r010t010-131c55ff-1c26-4660-902a-6bf0b64d6381.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/2-nggid03174-ngg0dyn-91x68-00f0w010c011r110f110r010t010-784305ad-31b8-4c5d-9582-596461bfbce6.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/3-nggid03167-ngg0dyn-91x68-00f0w010c011r110f110r010t010-5f6c4bde-486e-47cd-b1e8-3f305197f8d5.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/26-jan-2012-my-photu-nggid03118-ngg0dyn-91x68-00f0w010c011r110f110r010t010-9d7ccc90-fa3a-4e95-a3db-8378ef2ea2cc.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/15072010099-nggid0223-ngg0dyn-91x68-00f0w010c011r110f110r010t010-7032aea5-f271-43f6-86df-360c3103584b.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/23102010039-nggid015-ngg0dyn-91x68-00f0w010c011r110f110r010t010-a0de99cc-84f8-490d-a7e9-0bea58f073cc.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/a1-nggid03162-ngg0dyn-91x68-00f0w010c011r110f110r010t010-ef76a281-29b2-45ac-b11f-52bec42c0113.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/abts-f7589124-6bbe-4d04-82d3-a28923ddbf34.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/air1-1500x400_c2-081306f3-1639-44cd-8d81-1785dbbf9709.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/IMG_0318-nggid0239-ngg0dyn-91x68-00f0w010c011r110f110r010t010-51b553f3-a983-4cae-b996-db4ef57d9bb4.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/img1-1272d172-40a7-4bd3-9bbd-e6d0eae0162c.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/img2-8a46d71e-72ff-499c-94b6-433f6805c72d.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/img3-e1cf76ed-9805-409b-a066-0201687698ea.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/navy1-1500x400_c3-85332931-be88-46ed-8464-460c45853ecb.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/navy1-1500x400_c-12-379bdb0a-3f81-41bc-b39a-13e7f8e16d32.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/nws-09b1a072-3ba7-43e6-9d9a-0885e8ed02c7.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/v-555982b1-de9b-48d1-a1b1-bf59c721af5b.jpg , ","Navy Coaching , SSB & NDA Coaching , "
182700,Human Capital Management,7488432366,,,,,"No. 411, 4th Floor, Verma Center",Boring Road,560040,patna,India,gyan.k0006@gmail.com,http://www.humancapitalpatna.in,Gyanendra Kumar,Monday - Saturday: 9.30 AM - 6.30 PM,"Computer Networking Training , Engineering Design Training , Enterprise Training , Hardware Training , Multimedia & Design Training , Networking & Cisco Training , Operating System Training , Programming Languages Training , Robotics Training , Web Technologies Training , Advanced C Programming Training , Basic Robotics Training , C, C++ Training , Basic Networking Training , Advanced Networking Training , CCNP Certification Training , ASP.Net Training , .Net Training , Linux Training , Unix Training , Java & J2EE Training , Embedded Processors Training , Embedded C Training , CCNA Certification Training , Adobe Photoshop Training , SSC Entrance Exam Coaching , PHP & MySQL Training , Autocad Training , DTP Training , Tally Training , IBPS Bank Interview Coaching , Spoken English Classes , Banking Tuitions , Language Development Coaching , Placement Training , ",Human Capital Management Pvt. Ltd. provides the best specialized Computer Training for various Computer IT Courses. We are providing Programming Languages Training based on specific needs of the students especially we give innovative one to one training in all the softwares which are having great opportunities in the present trend. We provides class room training and as well as online training to contend with todays competitive software world. Students can grasp the subject from our experienced and certified trainers which helps the students to work in real time environment. We assure that you will walk out with pleasurable experience as our customer. Contact us for your needs.  ,"http://localserviceassets.blob.core.windows.net:80/businessphoto-t/4-67a378e7-845d-467e-8059-e689c60ada1b.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/4-67a378e7-845d-467e-8059-e689c60ada1b.png , ","ASP.Net Training , Autocad Training , Banking Tuitions , Basic Networking Training , Basic Robotics Training , C, C++ Training , CCNP Certification Training , Classroom Tuitions , Daily Classes , DTP Training , Embedded C Training , Embedded Processors Training , IBPS Bank Interview Coaching , Java & J2EE Training , Language Development Coaching , Linux Training , PHP & MySQL Training , Placement Training , Spoken English Classes , SSC Entrance Exam Coaching , Tally Training , Unix Training , "
182701,Patliputra Tutorial Guidance,8986144169,,,,,,Boring Road,800001,patna,India,,,,,"2nd Year PUC Coaching , 1st Year PUC Coaching , 10th STD Tuitions , 9th STD Tuitions , ",,,
182702,ERM Classes,8986908748, 9334493115,,,,"A1, PC Colony",Kankarbagh,560040,patna,India,ermpatna1@gmail.com,http://www.ermpatna.com,Karan Kumar,Monday - Sunday: 9 AM - 6 PM,"Law Entrance Coaching , Microbiology & Biotechnology Tuitions , SET Entrance Coaching , LSAT Entrance Coaching , CLAT Entrance Coaching , IPS Entrance Exam Coaching , MPPSC Entrance Exam Coaching , SSC Entrance Exam Coaching , RRB Entrance Exam Coaching , Computer Science Tuitions (11th & 12th STD) , PTE Coaching , Aeronautics Engineering Tuitions , Physics Tuitions (11th & 12th) , CACPT Coaching , Common Management Aptitude Test (CMAT) Coaching , Commerce Tuitions (11th & 12th STD) , CS Coaching , Certified Personal Financial Advisor (CPFA) Coaching , Diploma in Banking & Finance (DBF) Coaching , IBPS Bank Interview Coaching , NIOS Coaching , Medical EAMCET Coaching , IIT Engineering Entrance Coaching , College Tuitions for Accounts, Finance, Statistics , School Tuitions for Math, Physics, Chemistry , School Tuitions for Accounts, Finance, Statistics , School Tuitions for All Subjects , Spoken English Classes , ACT Exam Coaching , MBBS Tuitions , GRE Coaching , Economics Coaching Classes (9th & 10th STD) , Medical Entrance Coaching , Spoken Hindi Classes , NIFT/NID/CEED/FDDI Training , Banking Tuitions , MBA & BBA Coaching , Economics Coaching Classes (11th & 12th STD) , Advanced Economics Coaching Classes (College level and above) , Biology Tuitions (11th & 12th) , IIT JAM Coaching , IELTS Coaching , TOEFL Coaching , Advanced Level (A-Level) Maths Tuitions , Advanced Level (A-Level) Physics Tuitions , CBSE Tuitions for English , CBSE Tuitions for Physics , College Tuitions for Maths , College Tuitions for Physics , College Tuitions for Chemistry , IGCSE Maths Tuitions , IGCSE Physics Tuitions , ICSE English Tuitions , ","At ERM Classes, We give highest value to our customers requirements and do everything possible to provide them complete satisfaction. We are a conscious, compassionate and high-principled provider of authentic service enhancing customer experience at every touch point and fulfilling the needs comprehensively, fast and efficiently. We provide services in Coaching & Tuitions. For more details contact us.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/26-11-2015%2010-54-08-bd68adb3-526f-42ad-9bfc-9aac08475f68.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/26-11-2015%2010-54-28-0d3dff83-a077-443b-a6d3-c9f752920da9.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/26-11-2015%2010-54-42-804f46bd-3e1a-43bd-a38c-fb7c1185298c.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/26-11-2015%2010-54-08-bd68adb3-526f-42ad-9bfc-9aac08475f68.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/26-11-2015%2010-54-28-0d3dff83-a077-443b-a6d3-c9f752920da9.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/26-11-2015%2010-54-42-804f46bd-3e1a-43bd-a38c-fb7c1185298c.jpg , ","1 Year Program , 6 Months Program , ACT Exam Coaching , Advanced Economics Coaching Classes (College level and above) , Advanced Level (A-Level) Maths Tuitions , Advanced Level (A-Level) Physics Tuitions , Aeronautics Engineering Tuitions , AIEEE Coaching , B.Com Coaching , Banking Tuitions , Biology Tuitions (11th & 12th) , CACPT Coaching , CBSE Tuitions for English , CBSE Tuitions for Physics , Certified Personal Financial Advisor (CPFA) Coaching , Classroom Tuitions , CLAT Entrance Coaching , College Tuitions for Accounts, Finance, Statistics , College Tuitions for Chemistry , College Tuitions for Maths , College Tuitions for Physics , Commerce Tuitions (11th & 12th STD) , Common Management Aptitude Test (CMAT) Coaching , Computational Aided Engineering Training , Computer Science Tuitions (11th & 12th STD) , CS Coaching , Daily Classes , IB Maths Tuitions , IB Physics Tuitions , IBPS Bank Interview Coaching , ICSE Biology Tuitions , ICSE Chemistry Tuitions , ICSE English Tuitions , ICSE Maths Tuitions , ICSE Physics Tuitions , IELTS Coaching , IGCSE Maths Tuitions , IGCSE Physics Tuitions , IIT Engineering Entrance Coaching , IIT JAM Coaching , IIT-JEE Coaching , IPS Entrance Exam Coaching , JEE Advanced Coaching , Language Development Coaching , LSAT Entrance Coaching , MBA & BBA Coaching , MBBS Tuitions , Medical EAMCET Coaching , Medical Entrance Coaching , Microbiology & Biotechnology Tuitions , MPPSC Entrance Exam Coaching , NIFT/NID/CEED/FDDI Training , NIOS Coaching , Online CAT Preparation Coaching , Physics Tuitions (11th & 12th) , Placement Training , PTE Coaching , RRB Entrance Exam Coaching , School Tuitions for Accounts, Finance, Statistics , School Tuitions for All Subjects , School Tuitions for Biology , School Tuitions for Math, Physics, Chemistry , SET Entrance Coaching , Short Term , Spoken English Classes , Spoken Hindi Classes , SSC Entrance Exam Coaching , TOEFL Coaching , "
182703,Triumphant Institute of Management Education Pvt. Ltd.,0612 - 6540414,,,,,1st Floor,Fraser Road,800001,patna,India,,,,,"GATE Coaching , Engineering Tuitions , Mechanical Engineering Tuitions , Aerospace Engineering Tuitions , Biomedical Engineering Tuitions , Biomechanical Engineering Tuitions , Automotive Engineering Tuitions , Civil Engineering Tuitions , Architectural Engineering Tuitions , Electrical Engineering Tuitions , IT & Computer Science Engineering Tuitions , Robotics Engineering Tuitions , Microelectronic Engineering Tuitions , Chemical Engineering Tuitions , Environmental Engineering Tuitions , Materials Science Engineering Tuitions , Agricultural Engineering Tuitions , Common Management Aptitude Test (CMAT) Coaching , Engineering Tuitions - Other Branches , Engineering Physics Tuitions , Biotechnology Engineering Tuitions , Genetic Engineering Tuitions , Engineering Chemistry Tuitions , Mechatronics Engineering Tuitions , Software Engineering Tuitions , Electronics & Communication Engineering Tuitions , Instrumentation Technology Engineering Tuitions , Telecommunication Engineering Tuitions , Industrial & Production Engineering Tuitions , CAT Coaching , SAT Coaching , Banking Tuitions , MBA & BBA Coaching , GMAT Coaching , MCA Entrance Coaching , AIEEE Coaching , IIT-JEE Coaching , IES Coaching , ",,,"Banking Tuitions , Biomechanical Engineering Tuitions , Biomedical Engineering Tuitions , Biotechnology Engineering Tuitions , CAT Coaching , Chemical Engineering Tuitions , Civil Engineering Tuitions , Common Management Aptitude Test (CMAT) Coaching , Electrical Engineering Tuitions , Electronics & Communication Engineering Tuitions , Engineering Chemistry Tuitions , Engineering Physics Tuitions , Engineering Tuitions - Other Branches , Environmental Engineering Tuitions , Genetic Engineering Tuitions , GMAT Coaching , IES Coaching , IIT-JEE Coaching , Industrial & Production Engineering Tuitions , Instrumentation Technology Engineering Tuitions , IT & Computer Science Engineering Tuitions , Materials Science Engineering Tuitions , MBA & BBA Coaching , MCA Entrance Coaching , Mechanical Engineering Tuitions , Mechatronics Engineering Tuitions , Microelectronic Engineering Tuitions , Robotics Engineering Tuitions , SAT Coaching , Software Engineering Tuitions , Telecommunication Engineering Tuitions , "
182704,Brilliant Science Coaching Pvt. Ltd.,0612 - 3212006,,,,,,Samiti,800001,patna,India,info@brilliantjunior.com,http://www.brilliantsciencecoaching.com,,,"Computer Science Tuitions (11th & 12th STD) , IIT-JEE Coaching , ",,,
182705,ST. Catherine Institute of Management & Technology,+91 11 40145185,,,,,5B/14,Tilak Nagar,110018,patna,India,aloksatsangi@gmail.com,http://www.stcatherineimt.com,Alok Satsangi,Monday - Saturday: 9 AM - 6 PM,"Coaching & Tuitions , Certified Financial Planner (CFP) Services , B.B.A. Colleges , B.B.M. Colleges , M.B.A. Colleges , PGDM Colleges , Certified Financial Planner (CFP) Coaching , ","Welcome to St. Catherine Institute of Management & Technology, New Delhi. SCIMT has been established in the hustling, busting Capital City. This Institution is the dream projects of its Founder Chairperson Mrs. Catherine Ince, a visionary, an acknowledged educationist and a staunchly dedicated social worker.
St. Catherine Institute of Management & Technology is an institution dedicated to creating industry-ready managerial talent. SCIMT offers training in Indias exponentially growing verticals - Marketing, Information Technology, Retail, Finance and Financial Services and International Management as well as a host of other new emerging fields.
The Institute is run on principles of efficiency, dedication, integrity and effectiveness. The core team, drawn from across diverse disciplines of Academics has proven track records of success in their chosen area of specialization.
St. Catherine Institute of Management & Technology aims to prepare the students to be successful in the changing workplace, to equip them with technical knowledge and capabilities, flexibility, and an understanding of the societal context of the corporate world. We give the students, support and encouragement which they need to reach their full potential.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/2-03cfc88e-a36d-463d-b150-d93b16fde6e1.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/3-0257037c-8d8e-430c-9d75-a2bafb9f5fe5.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/4-c4c58e1b-8370-4b0d-bf52-8f655de2800c.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/5-478c7a12-498e-42c6-b419-f7918e4f23b8.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/6-8d6b7249-26a6-491d-ac85-a86b65c98b9e.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/7-78423562-a7ac-462b-8c22-499d662a70e3.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/8-97b59cbc-1dce-4dd5-b8cb-f5cdc5d250bf.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/2-03cfc88e-a36d-463d-b150-d93b16fde6e1.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/3-0257037c-8d8e-430c-9d75-a2bafb9f5fe5.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/4-c4c58e1b-8370-4b0d-bf52-8f655de2800c.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/5-478c7a12-498e-42c6-b419-f7918e4f23b8.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/6-8d6b7249-26a6-491d-ac85-a86b65c98b9e.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/7-78423562-a7ac-462b-8c22-499d662a70e3.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/8-97b59cbc-1dce-4dd5-b8cb-f5cdc5d250bf.jpg , ","1 Month Program , 1 Week Program , 1 Year Program , 2 Weeks Programs , 3 Months Program , 6 Months Program , Classroom Tuitions , Daily Classes , Evening Classes , Holiday Classes , More than Rs.20000 , Rs.10000-Rs.20000 , Rs.1000-Rs.5000 , Rs.5000-Rs.10000 , Short Term , Summer Classes , Weekend Classes , "
182706,Techno Herald,9835115333,,,,,"No. 203, 2nd Floor",Fraser Road,800001,patna,India,aksinha303@gmail.com,http://www.technoherald.com,A.K. Sinha,Monday - Sunday: 9 AM - 6 PM,"GATE Coaching , GATE Civil Engineering Coaching , GATE Computer Science Coaching , GATE Electronics Engineering Coaching , GATE Electrical Engineering Coaching , GATE Mechanical Engineering Coaching , IES Coaching , ","Techno Herald is a well-established pioneer institute (Gate Coaching In Patna) of Patna which is available to provide you best quality education which not only helps you to crack GATE examinations but also it will help you in college semester exams. This institute is all about GATE / IES and PSU's exams which is known as most prestigious competitive exams, in this present scenario. We have become dream of every student to crack such exam in order to achieve and place their self at desire platform/department. Techno Herald with its head office in Patna, attracts students from every corner of country and provide them excellent study material, well organized class room where each and every topics is taught by highly qualified and experienced faculties. Techno Herald is the best option for those engineering students who want to get qualify in GATE / IES / PSUs.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/28-12-2015%2010-46-51-37b74049-2398-4ffa-bdee-8965564b75e0.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/28-12-2015%2010-46-56-da02d738-7781-42c4-9c6b-6a0cab7f9469.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/28-12-2015%2010-47-03-8867b346-fecf-41ac-bc56-63202c747f04.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/28-12-2015%2010-47-10-f9accf94-ac8c-4484-a969-1b3577981ad9.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/28-12-2015%2010-47-18-39b0c439-270e-4a97-a601-31210c8f7a48.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/28-12-2015%2010-47-26-cb083491-6c53-4bdc-8862-030d7e35cd32.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/28-12-2015%2010-46-51-37b74049-2398-4ffa-bdee-8965564b75e0.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/28-12-2015%2010-46-56-da02d738-7781-42c4-9c6b-6a0cab7f9469.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/28-12-2015%2010-47-03-8867b346-fecf-41ac-bc56-63202c747f04.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/28-12-2015%2010-47-10-f9accf94-ac8c-4484-a969-1b3577981ad9.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/28-12-2015%2010-47-18-39b0c439-270e-4a97-a601-31210c8f7a48.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/28-12-2015%2010-47-26-cb083491-6c53-4bdc-8862-030d7e35cd32.png , ",
